,meteo_temp_max,meteo_temp_min,meteo_temp_mean,meteo_temp_max-min,meteo_pressure_max,meteo_pressure_min,meteo_pressure_mean,meteo_pressure_max-min,meteo_relhum_max,meteo_relhum_min,meteo_relhum_mean,meteo_relhum_max-min,meteo_wind_speed,meteo_precipitation,prtcl_elem_carbon_inPM10,prtcl_org_carbon_inPM10,prtcl_tot_carbon_inPM10,prtcl_sec_org_carbon_inOC,prtcl_elem_carbon_unit,prtcl_org_carbon_unit,prtcl_org_by_elem_carbon,prtcl_pm10_unit,prtcl_sec_carbon_unit,prtcl_tot_carbon_unit,no2,weekdays,weeknum,months,year,season,meteo_wind_direction_numerical
02-10-12,19.3,15.7,16.6,3.6,1004,1001.7,1002.6,2.3,93,73,84,20,1.1,0,14.20049255,34.73665878,48.93713837,33.86783504,2.426595116,5.935836819,2.446158727,17.08810527,2.010339422,8.36242972,54.91910844,1,41,10,2012,3,45
03-10-12,22.6,10.6,15.4,12,1004,1003,1003.4,1,95,51,79,44,0.1,0,9.59599087,17.89138017,27.48737104,13.23524266,3.250353269,6.060166878,1.864464068,33.8719921,0.802077792,9.310520147,53.20858804,2,41,10,2012,3,270
04-10-12,22.6,10,17.1,12.6,1002.7,999.9,1001,2.8,98,51,75,47,0.9,0,7.809728306,19.66058566,27.47031882,35.74057291,2.109013485,5.309331984,2.517448096,27.00495334,1.897585669,7.41834678,33.20890474,3,41,10,2012,3,180
05-10-12,22,11.8,15.4,10.2,1006.4,1005.2,1005.9,1.2,89,47,74,42,0.3,0,4.960159416,29.93809853,34.89827326,73.19790169,0.875621878,5.285002325,6.035712971,17.65309951,3.868510806,6.160626906,36.25487126,4,41,10,2012,3,157.5
08-10-12,16.1,4.7,9.3,11.4,1007.7,1003.7,1005.7,4,93,41,73,52,0.1,0,7.321498967,28.42733794,35.74884456,57.50181558,1.752846154,6.298066316,4.407767992,22.40764183,3.462491082,8.050913821,43.33170397,0,42,10,2012,3,247.5
09-10-12,17,4.3,10.9,12.7,998.6,995.5,996.8,3.1,92,53,77,39,0.3,0.5,9.682838518,26.91657734,36.59941586,41.80572948,2.63007043,7.311130306,2.779823013,27.16218415,3.056471358,9.941200736,50.40853668,1,42,10,2012,3,157.5
10-10-12,12.9,8.1,11.6,4.8,999.3,998.7,998.9,0.6,78,61,71,17,1.6,0,5.053752105,18.52809745,23.58184792,55.87543028,1.487261441,5.452607159,3.66620623,29.42885622,3.046667712,6.939868118,50.64141798,2,42,10,2012,3,45
11-10-12,13.3,9.5,11.5,3.8,1000.9,999.6,1000.4,1.3,88,74,83,14,0.3,0,2.687956734,18.22314902,20.91110907,76.13858347,1.05712314,7.166823882,6.779554443,39.3281308,5.456718184,8.223948325,49.3633612,3,42,10,2012,3,90
12-10-12,13.9,10.4,12.2,3.5,998.6,997.4,997.8,1.2,93,79,87,14,1.3,15.4,2.09930206,24.37957016,26.47886427,86.0701557,0.628532792,7.299263691,11.61317879,29.94008361,6.282487623,7.927794103,32.63374021,4,42,10,2012,3,67.5
15-10-12,20.3,11.6,15.8,8.7,992,991.1,991.6,0.9,96,67,83,29,0.6,21.9,7.427689744,23.19662467,30.62431698,48.20040861,1.715951724,5.35890559,3.122993215,23.10209208,2.583014392,7.074857906,35.2188785,0,43,10,2012,3,67.5
16-10-12,16.8,8.2,10,8.6,1001.3,991.4,996.3,9.9,97,76,87,21,1,6.5,8.790191417,23.88521957,32.67541099,40.46580729,1.871516706,5.085394089,2.717258185,21.29096646,2.057845772,6.956910795,68.68606117,1,43,10,2012,3,22.5
17-10-12,21.1,5.1,14.2,16,1006.5,1005.8,1006.3,0.7,99,65,79,34,0.5,0,11.93434706,21.05172602,32.98607308,8.29176641,3.062293069,5.401766378,1.763961272,25.65949401,0.44790185,8.464059447,102.1120258,2,43,10,2012,3,225
18-10-12,22.4,6.4,14.1,16,1006.4,1004.9,1005.5,1.5,97,50,78,47,0.9,0,10.30415756,18.79167156,29.09582912,11.29574511,3.404663711,6.209078408,1.823698002,33.04165033,0.701361671,9.613742119,57.31620399,3,43,10,2012,3,202.5
19-10-12,24.5,5.6,12.6,18.9,1005.9,1004.4,1005,1.5,97,40,76,57,0.3,0,2.327618674,30.37892169,32.70653855,87.60527621,0.944916197,12.33257641,13.05150282,40.59583331,10.80398763,13.27749187,56.70268784,4,43,10,2012,3,247.5
22-10-12,17,6.1,9.2,10.9,1007.5,1005.8,1006.6,1.7,99,69,88,30,0.3,0,3.04819118,28.9677777,32.01696464,82.97745866,1.905660722,18.11000456,9.503268001,62.51775592,15.02722155,20.01628781,53.17252816,0,44,10,2012,3,112.5
23-10-12,12,6.4,9.9,5.6,1008.8,1008,1008.4,0.8,99,95,96,4,0,0,2.137192252,18.02716038,20.16435009,80.82154389,1.368831363,11.54605651,8.434973675,64.04811553,9.33170113,12.91488624,79.55926851,1,44,10,2012,3,67.5
24-10-12,10.9,8.9,9.9,2,1005.8,1003.6,1004.8,2.2,96,88,93,8,0.7,0,2.241714763,19.51696733,21.75868096,81.41915796,1.272240536,11.07646583,8.70626703,56.75300698,9.018365211,12.34870572,68.26847826,2,44,10,2012,3,90
25-10-12,14.5,7.9,10,6.6,1001,997,998.7,4,96,62,84,34,0.1,0,2.608609144,23.76027051,26.36887884,82.23950744,1.368363924,12.46361383,9.108405744,52.45568994,10.25001462,13.83197733,63.85378333,3,44,10,2012,3,247.5
26-10-12,11,3.9,9.3,7.1,996.6,988.5,992.9,8.1,99,90,94,9,0.9,8.2,1.612036697,28.12966773,29.74170362,90.72940313,0.570133499,9.948697768,17.44976884,35.36727793,9.026394104,10.51883098,27.01376344,4,44,10,2012,3,67.5
29-10-12,4.1,1,2.8,3.1,998.6,995.2,996.6,3.4,95,70,81,25,1.3,0,7.290874692,22.9490026,30.23987128,48.60590848,1.956844854,6.159430732,3.147633661,26.83964458,2.993847265,8.116273975,22.60769404,0,45,10,2012,3,22.5
30-10-12,8.7,0.1,2.9,8.6,998.4,996.6,997.4,1.8,95,52,79,43,0.7,0,6.710857505,31.50716344,38.2180276,65.54390263,2.532878151,11.89174496,4.694953427,37.74298812,7.794313734,14.42462562,51.25871339,1,45,10,2012,3,202.5
31-10-12,12.1,-1.5,6.6,13.6,997,992.1,994.8,4.9,96,56,72,40,0.8,7.2,3.170539676,31.68540819,34.8559406,83.8128176,1.029633259,10.2898413,9.993695533,32.47501576,8.624205923,11.3194722,43.72313677,2,45,10,2012,3,45
01-11-12,9.3,6.9,7.6,2.4,985.8,980.7,982.6,5.1,96,91,93,5,0.5,5.1,4.09862518,32.60867468,36.70729507,79.78110655,1.297039244,10.36293385,8.332223847,31.79882945,8.264716413,11.65997155,56.36712668,3,45,11,2012,3,22.5
02-11-12,12.7,4,7.4,8.7,998.5,989.5,993.8,9,99,93,96,6,0.6,2.1,5.026710684,33.53194117,38.55864955,75.7493955,1.564445228,10.43602639,6.670752162,31.12264315,7.905226903,12.0004709,69.01111659,4,45,11,2012,3,135
05-11-12,23.1,8.1,11.4,15,995,981,987.9,14,94,71,86,23,1.2,20.9,15.70089104,38.73556631,54.43645319,34.42900641,1.475960049,3.64133145,2.467093505,9.400485902,1.253674238,5.117291108,51.21186154,0,46,11,2012,3,157.5
06-11-12,10.8,5.3,8.2,5.5,1004.7,997.8,1000.5,6.9,96,74,88,22,0.6,2.5,11.84518224,29.58920281,41.43438511,35.24014662,2.23974678,5.594875653,2.497994729,18.90850419,1.971642383,7.834622444,43.34993579,1,46,11,2012,3,45
07-11-12,12.2,2.1,8,10.1,1011.8,1009.1,1010.1,2.7,97,60,79,37,1,0,4.921379094,32.59978268,37.5211624,75.57866002,1.872615736,12.40442259,6.624115326,38.05062971,9.375096381,14.27703857,42.99612652,2,46,11,2012,3,247.5
08-11-12,14.6,1,6.8,13.6,1011.6,1003.8,1007.4,7.8,98,51,80,47,0.3,0,10.65904982,31.084142,41.74319185,44.52759663,4.040579916,11.78322289,2.916220726,37.90750569,5.246785961,15.82380282,58.23921818,3,46,11,2012,3,112.5
09-11-12,14.6,4.1,8.5,10.5,1005.5,1003.4,1004.4,2.1,84,49,71,35,1.1,0,2.158744399,31.59357376,33.75230455,88.94649929,1.141330415,16.70355539,14.63516189,52.87010429,14.85722778,17.84487862,70.62010447,4,46,11,2012,3,67.5
12-11-12,14.8,8.9,12.7,5.9,1009.8,1005.2,1007.4,4.6,96,93,94,3,0.3,15.7,6.048109789,26.51177066,32.55987985,63.09558661,1.933369561,8.474887559,4.383480391,31.96650901,5.34728002,10.40825693,90.03886249,0,47,11,2012,3,22.5
13-11-12,13.5,9.9,10.9,3.6,1016.2,1012.7,1014.6,3.5,93,68,81,25,1,0.6,3.423336655,21.817843,25.239277,74.61745454,1.304939366,8.316728702,6.373268304,38.11893185,6.205731259,9.6209428,56.25347067,1,47,11,2012,3,0
14-11-12,10,5.4,7.2,4.6,1015.6,1014.7,1015,0.9,81,76,79,5,1.6,0,3.145305862,20.68013361,23.82543491,75.39593201,1.213310363,7.977418257,6.574919743,38.57527426,6.014648845,9.19072686,89.15569075,2,47,11,2012,3,22.5
15-11-12,9,3.2,7.5,5.8,1012.3,1009.7,1010.6,2.6,81,75,78,6,1.1,0,3.388243639,23.05034165,26.43858724,76.22094237,1.12617998,7.661442349,6.803035468,33.23786895,5.839623558,8.787622977,41.57683078,3,47,11,2012,3,67.5
16-11-12,9.1,6.7,7.8,2.4,1009.1,1008.2,1008.6,0.9,83,71,78,12,0.9,0,1.56536275,35.38734635,36.95270696,92.84409819,1.062353416,24.0160744,22.60648297,67.86627672,22.2975077,25.07842636,42.27819462,4,47,11,2012,3,67.5
19-11-12,10.9,8.8,9.8,2.1,1004.8,1002.7,1003.6,2.1,96,83,88,13,1.3,0,1.698443576,17.23417864,18.93262335,84.05744559,0.887056218,9.00099688,10.1470422,52.22759417,7.566008055,9.888053691,51.04708697,0,48,11,2012,3,45
20-11-12,9.9,7.7,8.4,2.2,1007.3,1005.2,1006,2.1,92,79,86,13,1.9,1.6,2.70204976,17.07621186,19.77825902,74.40240386,1.482618737,9.369742939,6.319725163,54.87014928,6.971313982,10.85236025,65.59778287,1,48,11,2012,3,45
21-11-12,9.9,7.4,9,2.5,1007,1006.4,1006.7,0.6,91,83,86,8,0.4,0,1.462230083,19.44077616,20.90300503,87.83255227,1.318484227,17.52963301,13.29529216,90.16940919,15.39672407,18.84811614,45.48549053,2,48,11,2012,3,135
22-11-12,11.1,8.5,9.7,2.6,1010.1,1008.8,1009.5,1.3,97,85,89,12,0.6,0.6,1.540670379,21.26225257,22.80292411,88.27810479,1.073828818,14.81953562,13.80064994,69.69880341,13.08240519,15.89336524,44.25425474,3,48,11,2012,3,45
23-11-12,10.7,7.8,9.8,2.9,1008.7,1007.4,1008.1,1.3,96,85,89,11,0.4,0,1.993025796,32.63434345,34.62736557,90.12048978,1.200495017,19.65723011,16.37427047,60.23479573,17.71519206,20.85772292,58.41217892,4,48,11,2012,3,112.5
26-11-12,17.8,6.3,12.7,11.5,1003.4,999,1000.9,4.4,95,55,73,40,1.3,0,9.11796886,24.53215487,33.65012373,39.87435042,2.34563796,6.311005729,2.690528478,25.72544386,2.51647254,8.656643689,78.81662745,0,49,11,2012,3,202.5
27-11-12,16.5,6.5,11.4,10,996.3,993.1,994.8,3.2,88,54,75,34,0.3,0,11.37330733,28.05086416,39.42417148,34.40995873,4.096201004,10.10277614,2.466377049,36.01591768,3.476361101,14.19897715,100.2960293,1,49,11,2012,3,247.5
28-11-12,16.8,9.9,13.1,6.9,989.6,978.9,984.2,10.7,88,59,78,29,1.5,11.3,10.12653394,35.83694662,45.96348056,54.28831849,1.869333497,6.615413051,3.538915373,18.45975641,3.591396507,8.484746549,103.0067328,2,49,11,2012,3,45
29-11-12,12.7,8.7,9.4,4,979.7,978.1,978.6,1.6,95,80,88,15,0.6,40,13.13895779,23.01465007,36.15360786,7.646381533,1.581963719,2.771022024,1.751634371,12.04025269,0.211882916,4.352985743,53.35357526,3,49,11,2012,3,247.5
30-11-12,8.8,1,3.8,7.8,994.5,987.4,990.8,7.1,92,77,86,15,0.8,2,3.818378138,27.23851677,31.05689491,77.32262122,0.692600705,4.940688229,7.133530465,18.13860964,3.820269645,5.633288934,42.71156076,4,49,11,2012,3,45
03-12-12,7.4,-0.6,2.2,8,998.7,995.9,997.4,2.8,93,53,77,40,1,0,5.560363124,40.23836078,45.7987239,77.64574253,2.259180446,16.34888151,7.236642623,40.63008829,12.69421045,18.60806196,62.44113398,0,50,12,2012,0,270
04-12-12,2.5,-2.6,0.5,5.1,993,986.4,989,6.6,97,78,90,19,0.7,18.6,5.913037247,31.82352136,37.73655585,69.94202248,1.991873093,10.72011105,5.381924725,33.68612458,7.497862481,12.71198322,48.74405888,1,50,12,2012,0,90
05-12-12,6.4,-1.1,1.2,7.5,991.2,987.5,989.1,3.7,98,69,88,29,0.7,0,5.866425729,36.1363398,42.0027487,73.7380609,2.805488528,17.28140633,6.159856353,47.82279121,12.74297393,20.08688681,59.60849537,2,50,12,2012,0,202.5
06-12-12,2.4,-2.5,0.8,4.9,1000.4,994.1,996.6,6.3,97,84,92,13,0,0,4.851345128,25.63800573,30.48935267,69.38915587,1.902410907,10.05371097,5.284721052,39.21409128,6.976185174,11.95612259,42.40618613,3,50,12,2012,0,67.5
07-12-12,2.9,-1.8,-0.1,4.7,1001.8,994.2,998,7.6,96,70,83,26,1.1,15.7,2.29247974,34.71769934,37.01017493,89.31801551,0.792457,12.00110229,15.14416845,34.56767735,10.7191464,12.79355785,42.92748576,4,50,12,2012,0,112.5
10-12-12,-3.7,-13.1,-5.6,9.4,995.7,993.8,994.7,1.9,91,81,85,10,0.4,0,1.793986213,36.25739375,38.05138313,91.99576386,2.318982306,46.86783767,20.21051973,129.2642212,43.11642527,49.18682406,77.58221086,0,51,12,2012,0,45
11-12-12,0,-8.6,-5.2,8.6,1003.5,996.3,999.6,7.2,95,74,88,21,0.3,0,2.212165074,35.8889418,38.10112244,90.02864329,2.532726854,41.08955869,16.22344653,114.4908616,36.99237223,43.62230337,89.14541935,1,51,12,2012,0,90
12-12-12,-1.5,-10.6,-7.8,9.1,1007.9,1005.8,1006.9,2.1,94,74,86,20,0.4,0,2.407380387,36.82179511,39.22917394,89.42361783,3.554736342,54.37103912,15.29537887,147.6599361,48.62055023,57.92577317,43.06765714,2,51,12,2012,0,67.5
13-12-12,-3,-15.9,-7.9,12.9,1008.1,1006.2,1007.1,1.9,84,69,79,15,0.3,0,2.789073752,33.3642898,36.15336712,86.47692402,3.144106873,37.61137288,11.96249822,112.7294275,32.52515835,40.75548377,14.53865741,3,51,12,2012,0,67.5
14-12-12,3.6,-6.6,0.8,10.2,1004.3,1001.6,1002.9,2.7,90,75,84,15,0.6,0,1.816166021,37.05717709,38.87334556,92.07169064,1.10404129,22.52693483,20.40406916,60.78966775,20.74092975,23.63097761,26.36060219,4,51,12,2012,0,45
17-12-12,4.4,2.6,3.4,1.8,997.4,995.1,996.1,2.3,98,98,98,0,0,0.4,4.918186672,32.37400357,37.29219024,75.4242957,2.534038907,16.68033161,6.582508092,51.52384559,12.58102264,19.21437052,52.66125385,0,52,12,2012,0,67.5
18-12-12,4.9,2,2.9,2.9,1000.4,995.7,997.7,4.7,97,88,93,9,0.6,5.5,5.21753386,30.85567147,36.07320849,72.6455713,1.440029577,8.516107554,5.913842112,27.59981277,6.186574985,9.956138004,56.19020903,1,52,12,2012,0,45
19-12-12,6.5,2.4,5,4.1,1007.2,1003.6,1005.3,3.6,95,77,84,18,0.4,0,7.321392848,32.10548025,39.42686591,63.10972315,2.353053691,10.31851731,4.385160162,32.13942675,6.511987705,12.67156869,44.10447111,2,52,12,2012,0,0
20-12-12,5.9,2.9,3.8,3,1006.5,1002.5,1004.6,4,95,73,85,22,0.7,0,2.802795738,26.36759854,29.17039555,82.80436392,1.454588587,13.68419659,9.407606191,51.8977736,11.33111195,15.13878584,87.56362484,3,52,12,2012,0,157.5
21-12-12,3.3,-0.7,0.5,4,1001.5,999.1,1000,2.4,96,90,94,6,1.3,0.7,1.191152887,31.19393288,32.38508048,92.25455364,0.673749326,17.64415928,26.18801771,56.56279169,16.27754038,18.31790561,67.75933106,4,52,12,2012,0,67.5
07-01-13,5.2,1.3,2.5,3.9,1013.4,1006.2,1010.3,7.2,94,69,82,25,1.6,2.5,6.12140971,26.74983166,32.8712424,50.75919744,1.767398335,7.723320309,4.369880947,28.87240715,3.920295405,9.490718943,44.82695686,0,2,1,2013,0,0
08-01-13,3.1,1,1.3,2.1,1012.7,1009.2,1011.1,3.5,95,81,89,14,0.3,0.8,6.86862203,34.74210566,41.61072178,57.45894955,2.449997599,12.39230738,5.0580896,35.6694194,7.120489644,14.84230287,45.89415426,1,2,1,2013,0,157.5
09-01-13,7.5,0.7,3.6,6.8,1008.1,1004.4,1006.5,3.7,95,69,85,26,0.2,0,7.812511952,35.03052259,42.84305463,52.01131976,4.58116957,20.54150638,4.483900032,58.63888079,10.68390857,25.12268773,82.58187723,2,2,1,2013,0,67.5
10-01-13,11.8,0.3,6.2,11.5,998,993.9,995.4,4.1,94,55,79,39,0.7,0,6.133389729,32.18163085,38.31502016,58.99023877,2.943423041,15.44401349,5.246956784,47.99015179,9.110460435,18.38743633,43.55229927,3,2,1,2013,0,225
11-01-13,5.5,0.8,2.1,4.7,1000.6,992.6,995.6,8,98,71,85,27,1.1,0,4.805350538,33.63049718,38.43583373,69.2541493,1.402390946,9.814706414,6.998552324,29.18394683,6.797091433,11.21709328,40.51066962,4,2,1,2013,0,67.5
14-01-13,-0.5,-1.5,-0.9,1,997.7,997,997.4,0.7,97,95,96,2,0.1,33,5.007224433,41.14369755,46.15092162,73.81283608,2.638897528,21.6834702,8.216867069,52.70180244,16.00518431,24.32236754,60.40162553,0,3,1,2013,0,67.5
15-01-13,0.9,-1,0,1.9,997.8,992.6,995.1,5.2,98,95,96,3,0.3,2.3,4.021941026,35.81704275,39.83898297,75.83756489,2.213856622,19.71530581,8.905412218,55.04448244,14.95160783,21.92916199,62.09057034,1,3,1,2013,0,135
16-01-13,1.3,0,0.6,1.3,989.2,985.1,986.5,4.1,98,90,94,8,0.7,8.1,5.338710008,28.16809991,33.50681329,59.21753177,1.418735046,7.48552936,5.276199657,26.57449165,4.432745727,8.904265302,45.67781818,2,3,1,2013,0,22.5
17-01-13,1.4,-0.1,0.6,1.5,988.2,986.2,987.1,2,91,78,84,13,3.1,1.2,3.831194355,33.25063428,37.08182792,75.20700586,0.915983227,7.949746341,8.678921297,23.90855547,5.978766196,8.865729397,49.60367015,3,3,1,2013,0,22.5
18-01-13,0.5,-1.6,-1,2.1,988.6,986,987.3,2.6,91,84,86,7,1.8,3.5,4.069539598,33.08322271,37.15277166,73.53132521,2.58483286,21.01333556,8.129475562,63.51659192,15.45138411,23.59817436,61.12877146,4,3,1,2013,0,22.5
21-01-13,5.7,1.5,3.6,4.2,981.1,980.1,980.6,1,100,98,99,2,0.3,25.6,6.559373995,44.40598074,50.96536299,68.21548014,5.498886457,37.22663875,6.769850412,83.83248861,25.39433036,42.72553212,82.00757623,0,4,1,2013,0,180
22-01-13,3.2,0.3,0.9,2.9,991.7,987.2,989.4,4.5,97,93,95,4,0.3,2.3,4.261067388,31.00294229,35.26400844,70.42598979,2.540835406,18.48677017,7.27586294,59.62908293,13.01949087,21.02760484,52.31572772,1,4,1,2013,0,112.5
23-01-13,5.9,-1.5,0.7,7.4,993.8,993.2,993.5,0.6,98,73,90,25,0.6,1,5.500295025,31.34993043,36.85022546,62.24763778,2.96016212,16.87198162,5.699681615,53.8182426,10.50241,19.83214374,75.89179167,2,4,1,2013,0,135
24-01-13,3,-1.8,1.2,4.8,990.2,986.9,988.8,3.3,95,87,90,8,3.7,10.7,3.327172175,31.88825938,35.21542733,77.54881909,0.920342321,8.820738186,9.584192733,27.66139751,6.840378299,9.741079339,41.82270228,3,4,1,2013,0,22.5
25-01-13,1,-3.9,-1.7,4.9,1000.6,994.9,997.6,5.7,72,66,70,6,3.7,0,3.302789165,30.22479519,33.52758152,76.48677431,2.009093873,18.38580903,9.151294158,60.83021874,14.06271226,20.39490118,51.95989734,4,4,1,2013,0,45
28-01-13,2.5,-6.1,-0.3,8.6,1006.7,996.6,1001.2,10.1,93,67,84,26,,0.8,4.708299571,30.3378765,35.04618733,66.60560065,4.837059742,31.16754124,6.443489001,102.7347489,20.75932805,36.00461256,81.5987008,0,5,1,2013,0,180
29-01-13,3.1,-4,0.2,7.1,1008.5,1003.2,1005.7,5.3,99,82,91,17,0.1,0,8.883475012,36.32137348,45.20484305,47.3721837,4.543436256,18.5764968,4.088644751,51.14480819,8.800092189,23.11993027,79.41448085,1,5,1,2013,0,67.5
30-01-13,9.4,1.2,5,8.2,1002.6,998.5,1000.8,4.1,90,56,74,34,1.3,0,11.11352444,28.51859841,39.63212285,16.14704743,4.116230958,10.56272817,2.566116497,37.03803397,1.705568727,14.67895912,102.3829458,2,5,1,2013,0,225
31-01-13,13.5,1,7.7,12.5,1003.5,998.6,1001.8,4.9,92,52,70,40,0.7,0,13.94568622,31.29800578,45.243692,4.122224133,4.696866652,10.54107752,2.244278645,33.67970981,0.434526842,15.23794418,82.66731942,3,5,1,2013,0,225
01-02-13,8.5,0,3.8,8.5,998.8,988.4,994.4,10.4,93,63,81,30,0.3,0,8.294916618,34.1085059,42.40341832,47.67080465,3.283256513,13.50067509,4.111976946,39.58154933,6.435880449,16.78392994,43.81687003,4,5,2,2013,0,337.5
04-02-13,7.9,-3.9,3.3,11.8,1001.1,999.5,1000.3,1.6,83,47,68,36,1.5,0,11.45952176,31.07153571,42.53104822,20.64057681,3.114718045,8.445297721,2.711416442,27.1801748,1.743158163,11.56001325,57.04969167,0,6,2,2013,0,180
05-02-13,9.1,1.9,5.6,7.2,998.3,989.7,993.7,8.6,81,58,69,23,0.8,3.2,7.425945275,35.54168247,42.96762543,55.04184402,2.621956669,12.54907597,4.786149258,35.30805268,6.907242821,15.17103182,65.72496166,1,6,2,2013,0,202.5
06-02-13,5.8,0.6,2.2,5.2,984.8,983.1,984.2,1.7,97,90,94,7,0.5,13,7.756430425,26.76458796,34.52102086,37.64144151,2.366468042,8.165810636,3.45063212,30.50975658,3.073728835,10.53227943,64.90056667,2,6,2,2013,0,0
07-02-13,5.7,-2.9,0.2,8.6,993.6,987.6,990.4,6,96,63,85,33,0.5,0,8.056186308,35.20767154,43.26385335,50.76352813,4.52489934,19.77501061,4.370265308,56.16676634,10.03849307,24.29990742,79.59594629,3,6,2,2013,0,180
08-02-13,4,-4.2,-0.3,8.2,995.9,994.3,995,1.6,98,55,78,43,1.1,0,3.874253771,26.16333583,30.03757847,68.13677895,1.141641016,7.709649151,6.753129087,29.46737832,5.2531066,8.851286885,37.18996494,4,6,2,2013,0,22.5
11-02-13,1.9,-7,-1.4,8.9,997.2,993,995,4.2,94,57,77,37,1,5.5,3.725517906,25.53409891,29.25962084,68.60497404,1.560944091,10.69845907,6.853838731,41.89871396,7.339675065,12.25940484,43.07338118,0,7,2,2013,0,90
12-02-13,1,-0.5,0.3,1.5,994.7,989.3,991.9,5.4,96,91,93,5,0.6,5.3,3.883408584,28.00556213,31.88897468,70.16242526,2.258396881,16.28663912,7.211592992,58.15501594,11.427101,18.54503831,67.12198473,1,7,2,2013,0,67.5
13-02-13,1.5,0,1.2,1.5,1000.7,996.7,998.7,4,86,82,84,4,3.9,4.2,5.004197308,27.55235236,32.556551,60.91856797,1.068972472,5.885600509,5.505848525,21.36151727,3.585423547,6.954573266,60.88584471,2,7,2,2013,0,45
14-02-13,2.2,0.6,1.5,1.6,1004.9,1004.3,1004.5,0.6,91,77,84,14,1.5,2.5,4.23615776,32.87395093,37.11010869,72.2722295,2.636878766,20.46302996,7.76032263,62.24694441,14.78908797,23.09990873,43.65567232,3,7,2,2013,0,22.5
15-02-13,2.9,0.6,1.4,2.3,1004.4,1002.5,1003.1,1.9,93,85,90,8,1,0,2.392599328,29.80682955,32.1994362,82.7277498,1.915022296,23.85720939,12.45792774,80.03940625,19.7365325,25.77223755,79.98676633,4,7,2,2013,0,180
18-02-13,3.5,1.2,2.2,2.3,1005,1004.4,1004.7,0.6,85,78,83,7,1.7,0,3.866676115,24.85746414,28.72414025,66.52845941,1.639449846,10.53943091,6.428638811,42.39946139,7.011721015,12.17888076,72.05029434,0,8,2,2013,0,22.5
19-02-13,6,0.3,3,5.7,1002.2,997.8,999.8,4.4,89,56,72,33,1.1,0,3.93372507,25.95957152,29.89329252,67.39372316,1.617377617,10.67345307,6.59923382,41.11567505,7.193237413,12.29082901,101.0687356,1,8,2,2013,0,180
20-02-13,3.5,0.7,1.3,2.8,1003.3,998.6,1001.1,4.7,86,70,80,16,1.9,0,4.611559895,23.75183686,28.36340252,58.22221794,1.020521684,5.256196404,5.150499483,22.12964174,3.060274126,6.276719364,72.98184054,2,8,2,2013,0,45
21-02-13,1.1,-1.2,-0.5,2.3,1003.1,999.7,1001.3,3.4,92,61,75,31,3.1,2.9,5.175192139,34.39089391,39.56608897,67.61993309,0.886187022,5.889011085,6.645336635,17.12375113,3.982145355,6.775198607,46.77393463,3,8,2,2013,0,22.5
22-02-13,-0.3,-3.2,-1.9,2.9,994.7,992.7,993.4,2,90,72,83,18,1.8,13.1,3.834255004,31.94594686,35.78019847,74.17383294,1.880592705,15.66857566,8.331722022,49.04714744,11.62198313,17.5491667,55.03089524,4,8,2,2013,0,22.5
25-02-13,9.4,0.8,3.4,8.6,1004.6,1000.3,1002.6,4.3,98,56,81,42,0.6,4.1,6.528779836,41.107043,47.6358361,65.82484333,3.428991357,21.58989867,6.296282618,52.52116694,14.21151698,25.018897,129.9621769,0,9,2,2013,0,112.5
26-02-13,4.7,1.5,2.8,3.2,1005.6,1003.3,1004.6,2.3,98,85,94,13,0.4,7.1,6.825097924,32.78529106,39.61038331,55.2055126,3.367474594,16.17612464,4.803636728,49.33957917,8.930112526,19.54359643,109.4320297,1,9,2,2013,0,90
27-02-13,6.2,2.4,4.6,3.8,1010.9,1006.9,1008.9,4,86,76,80,10,1.9,0.7,4.240890264,25.41212303,29.65301329,64.09037965,1.436380169,8.607029961,5.992167079,33.86977921,5.516278179,10.04341013,44.1119398,2,9,2,2013,0,22.5
28-02-13,6,3.4,4.5,2.6,1011,1009.1,1010.3,1.9,94,83,89,11,0.9,0,4.332956408,26.91561402,31.24857088,65.36024945,2.419659188,15.03052573,6.211835867,55.84314635,9.823989111,17.45018517,57.38181063,3,9,2,2013,0,225
01-03-13,7.1,0.7,4.1,6.4,1005.1,1003.4,1004,1.7,98,78,87,20,1.1,0,4.261589638,27.52755892,31.78913843,66.68815748,1.414841895,9.13911168,6.459457916,33.19986238,6.094705189,10.55395021,43.2367029,4,9,3,2013,1,112.5
04-03-13,9,-2.6,2.2,11.6,1010.3,1009.1,1009.6,1.2,90,47,73,43,0.4,0,5.307008018,25.47846085,30.78546826,55.18005875,1.963851036,9.428269481,4.800908678,37.0048628,5.202524639,11.39212029,52.26139673,0,10,3,2013,1,45
05-03-13,10.3,-1,4.9,11.3,1010.3,1005.4,1007.9,4.9,85,51,69,34,0.8,0,5.824134101,31.12349153,36.94761885,59.73406553,4.84288658,25.87981953,5.343883054,83.15204451,15.45906835,30.72270047,86.79211951,1,10,3,2013,1,337.5
06-03-13,12.6,2.4,8.2,10.2,1001.9,995.2,998.1,6.7,90,59,78,31,0.2,0.8,8.884674265,32.03167925,40.91635865,40.31619112,4.427883759,15.96373126,3.605273339,49.83732241,6.435968406,20.39161758,85.23426633,2,10,3,2013,1,270
